VEDL,INE205A01025,2023-06-06,NSE,EQ,EQ,buy,FALSE,15,277.2,77759696,1300000013999317,2023-06-06T12:15:48
L&TFH,INE498L01015,2023-06-14,BSE,EQ,A,buy,FALSE,10,110.05,1520400,1686723700765057429,2023-06-14T12:05:55
LICHSGFIN,INE115A01026,2023-06-16,BSE,EQ,A,sell,FALSE,25,392,4413200,1686896988905302055,2023-06-16T12:40:35
IOC,INE242A01010,2023-06-16,NSE,EQ,EQ,buy,FALSE,1,92,28515868,1100000021464562,2023-06-16T12:41:06
ASHOKLEY,INE208A01029,2023-06-16,NSE,EQ,EQ,buy,FALSE,1,165.85,2246057,1000000014734417,2023-06-16T12:41:13
VEDL,INE205A01025,2023-06-16,NSE,EQ,EQ,buy,FALSE,2,281.6,78100080,1300000016018185,2023-06-16T12:43:34
VEDL,INE205A01025,2023-06-16,NSE,EQ,EQ,buy,FALSE,18,281.6,78100081,1300000016018185,2023-06-16T12:43:34
PVRINOX,INE191H01014,2023-06-16,NSE,EQ,EQ,buy,FALSE,1,1477.95,53343205,1200000018805159,2023-06-16T12:44:49
ADANIPOWER,INE814H01011,2023-06-16,NSE,EQ,EQ,buy,FALSE,20,266,3898036,1000000023407374,2023-06-16T15:13:37
ONGC,INE213A01029,2023-06-19,NSE,EQ,EQ,buy,FALSE,10,157.9,52096729,1200000011903556,2023-06-19T10:58:13
PVRINOX,INE191H01014,2023-06-19,NSE,EQ,EQ,buy,FALSE,1,1422.4,54302540,1200000027768227,2023-06-19T14:29:55
DLF,INE271C01023,2023-06-19,NSE,EQ,EQ,buy,FALSE,15,485.75,29611108,1100000029368313,2023-06-19T14:30:24
ONGC,INE213A01029,2023-06-20,NSE,EQ,EQ,buy,FALSE,10,157.4,51842457,1200000011257526,2023-06-20T11:14:00
ADANIGREEN,INE364U01010,2023-06-23,NSE,EQ,EQ,buy,FALSE,10,951.7,728849,1000000004057683,2023-06-23T09:39:58
ADANIPOWER,INE814H01011,2023-06-23,BSE,EQ,A,buy,FALSE,20,248.65,23067800,1687493119291515202,2023-06-23T09:40:16
CANFINHOME,INE477A01020,2023-06-27,NSE,EQ,EQ,sell,FALSE,25,777.55,3750075,1000000023426916,2023-06-27T14:57:25
ADANIGREEN,INE364U01010,2023-06-28,BSE,EQ,A,buy,FALSE,4,953.45,49127000,1687932304483880724,2023-06-28T11:53:54
ADANIGREEN,INE364U01010,2023-06-28,BSE,EQ,A,buy,FALSE,1,953.5,49127200,1687932304483880724,2023-06-28T11:53:54
IOC,INE242A01010,2023-06-28,NSE,EQ,EQ,buy,FALSE,9,89.3,27422477,1100000014900944,2023-06-28T12:01:12
INFY,INE009A01021,2023-06-28,NSE,EQ,EQ,buy,FALSE,2,1294,27426070,1100000014924350,2023-06-28T12:01:30
IBULHSGFIN,INE148I01020,2023-06-30,NSE,EQ,EQ,sell,FALSE,60,122,26682405,1100000004334801,2023-06-30T10:21:36
ADANIPOWER,INE814H01011,2023-06-30,NSE,EQ,EQ,buy,FALSE,10,251.75,2376158,1000000012826783,2023-06-30T11:49:37
ZOMATO,INE758T01015,2023-07-03,NSE,EQ,EQ,buy,FALSE,50,75.1,61120011,1300000004862493,2023-07-03T09:58:39
IOC,INE242A01010,2023-07-03,NSE,EQ,EQ,buy,FALSE,10,95.75,22788971,1100000014683706,2023-07-03T11:27:52
L&TFH,INE498L01015,2023-07-04,NSE,EQ,EQ,buy,FALSE,10,133.75,40184343,1200000000968878,2023-07-04T09:19:10
INFY,INE009A01021,2023-07-04,NSE,EQ,EQ,buy,FALSE,3,1339.95,20289904,1100000001362675,2023-07-04T09:19:48
ASHOKLEY,INE208A01029,2023-07-04,BSE,EQ,A,buy,FALSE,4,164.55,4676500,1688444198082785279,2023-07-04T10:28:34
VEDL,INE205A01025,2023-07-05,BSE,EQ,A,buy,FALSE,20,277.7,4115400,1688532565867243947,2023-07-05T10:46:00
HDFCBANK,INE040A01034,2023-07-05,NSE,EQ,EQ,buy,FALSE,5,1678.05,23776621,1100000020553277,2023-07-05T12:39:45
HDFCBANK,INE040A01034,2023-07-06,NSE,EQ,EQ,buy,FALSE,2,1684.65,23377175,1100000019220860,2023-07-06T12:21:42
HDFCBANK,INE040A01034,2023-07-06,NSE,EQ,EQ,buy,FALSE,1,1684.55,23377173,1100000019220860,2023-07-06T12:21:42
HDFCBANK,INE040A01034,2023-07-06,NSE,EQ,EQ,buy,FALSE,2,1684.6,23377174,1100000019220860,2023-07-06T12:21:42
HDFCAMC,INE127D01025,2023-07-07,NSE,EQ,EQ,buy,FALSE,3,2261.75,20719255,1100000004188003,2023-07-07T09:38:51
ASHOKLEY,INE208A01029,2023-07-07,NSE,EQ,EQ,buy,FALSE,5,163.5,664904,1000000003938675,2023-07-07T09:42:14
VEDL,INE205A01025,2023-07-07,NSE,EQ,EQ,buy,FALSE,20,280.55,65946555,1300000029652230,2023-07-07T15:17:10
DLF,INE271C01023,2023-07-07,NSE,EQ,EQ,buy,FALSE,20,502.8,25770903,1100000031460045,2023-07-07T15:27:37
IOC,INE242A01010,2023-07-10,BSE,EQ,A,buy,FALSE,20,98.25,2836200,1688959800028977017,2023-07-10T11:23:55
PRAJIND,INE074A01025,2023-07-10,NSE,EQ,EQ,buy,FALSE,2,409.45,44956922,1200000028185580,2023-07-10T15:15:07
ONGC,INE213A01029,2023-07-11,NSE,EQ,EQ,buy,FALSE,1,163.9,43968184,1200000023758546,2023-07-11T14:00:34
ONGC,INE213A01029,2023-07-11,NSE,EQ,EQ,buy,FALSE,9,163.95,43968185,1200000023758546,2023-07-11T14:00:34
VEDL,INE205A01025,2023-07-11,NSE,EQ,EQ,buy,FALSE,10,277.95,64352455,1300000023294780,2023-07-11T14:01:10
PAYTM,INE982J01020,2023-07-11,NSE,EQ,EQ,buy,FALSE,3,810.6,44243905,1200000025554644,2023-07-11T14:24:11
MADRASFERT,INE414A01015,2023-07-11,NSE,EQ,EQ,buy,FALSE,3,80.75,44278094,1200000025776658,2023-07-11T14:26:47
DLF,INE271C01023,2023-07-12,BSE,EQ,A,buy,FALSE,10,490.9,2309400,1689132600094772740,2023-07-12T09:53:42
L&TFH,INE498L01015,2023-07-13,NSE,EQ,EQ,buy,FALSE,20,134.55,41477654,1200000008095479,2023-07-13T10:08:16
RENUKA,INE087H01022,2023-07-13,NSE,EQ,EQ,buy,FALSE,91,43.5,61861515,1300000009328879,2023-07-13T10:24:54
RENUKA,INE087H01022,2023-07-13,NSE,EQ,EQ,buy,FALSE,9,43.5,61861516,1300000009328879,2023-07-13T10:24:54
PRAJIND,INE074A01025,2023-07-13,NSE,EQ,EQ,buy,FALSE,3,398.2,45164613,1200000031670439,2023-07-13T14:29:14
MADRASFERT,INE414A01015,2023-07-13,NSE,EQ,EQ,buy,FALSE,10,78.4,45176237,1200000031751496,2023-07-13T14:29:58
L&TFH,INE498L01015,2023-07-13,NSE,EQ,EQ,buy,FALSE,20,132.55,45186301,1200000031814155,2023-07-13T14:30:36
IDFCFIRSTB,INE092T01019,2023-07-13,NSE,EQ,EQ,buy,FALSE,50,81.3,25913669,1100000032938604,2023-07-13T14:59:45
PAYTM,INE982J01020,2023-07-13,BSE,EQ,A,buy,FALSE,2,842.1,130206700,1689240420456268202,2023-07-13T15:00:44
ZOMATO,INE758T01015,2023-07-17,NSE,EQ,EQ,buy,FALSE,10,81.25,63104491,1300000015998726,2023-07-17T11:39:55
ONGC,INE213A01029,2023-07-17,BSE,EQ,A,buy,FALSE,10,167.15,2890900,1689571141103664831,2023-07-17T12:25:08
ZOMATO,INE758T01015,2023-07-17,NSE,EQ,EQ,buy,FALSE,20,80.6,66498767,1300000033347201,2023-07-17T15:12:22
PAYTM,INE982J01020,2023-07-18,NSE,EQ,EQ,buy,FALSE,2,851.1,41244635,1200000007447990,2023-07-18T10:05:15
ZOMATO,INE758T01015,2023-07-18,BSE,EQ,A,buy,FALSE,20,78.5,54038100,1689657318774755395,2023-07-18T10:58:02
L&TFH,INE498L01015,2023-07-18,NSE,EQ,EQ,buy,FALSE,10,129.75,41925502,1200000011917291,2023-07-18T10:58:48
PRAJIND,INE074A01025,2023-07-19,BSE,EQ,A,buy,FALSE,3,415.55,10285900,1689738700711382037,2023-07-19T09:24:58
HDFCBANK,INE040A01034,2023-07-19,NSE,EQ,EQ,buy,FALSE,5,1679.45,22940904,1100000017138637,2023-07-19T12:06:18
PPLPHARMA,INE0DK501011,2023-07-19,NSE,EQ,EQ,buy,FALSE,50,100.75,42816653,1200000018537816,2023-07-19T12:19:52
L&TFH,INE498L01015,2023-07-21,NSE,EQ,EQ,buy,FALSE,20,128.7,40215700,1200000001009336,2023-07-21T09:18:03
HDFCAMC,INE127D01025,2023-07-21,BSE,EQ,A,buy,FALSE,2,2457.75,281600,1689910200044070174,2023-07-21T09:19:07
PAYTM,INE982J01020,2023-07-21,NSE,EQ,EQ,buy,FALSE,3,833.25,40279464,1200000001333544,2023-07-21T09:19:28
INFY,INE009A01021,2023-07-21,NSE,EQ,EQ,sell,FALSE,20,1345.5,21339772,1100000004099200,2023-07-21T09:47:38
ADANIPORTS,INE742F01042,2023-07-21,NSE,EQ,EQ,buy,FALSE,5,732.85,963094,1000000006578277,2023-07-21T10:08:49
IOC,INE242A01010,2023-07-21,BSE,EQ,A,buy,FALSE,20,99.59,2744000,1689910200029868247,2023-07-21T11:42:45
IOC,INE242A01010,2023-07-21,BSE,EQ,A,buy,FALSE,20,99.42,6220200,1689932050619027333,2023-07-21T15:08:24
ASHOKLEY,INE208A01029,2023-07-24,NSE,EQ,EQ,buy,FALSE,3,184.5,906059,1000000005396396,2023-07-24T09:51:27
ASHOKLEY,INE208A01029,2023-07-24,NSE,EQ,EQ,buy,FALSE,7,184.5,906058,1000000005396396,2023-07-24T09:51:27
PAYTM,INE982J01020,2023-07-24,NSE,EQ,EQ,buy,FALSE,5,818.25,43277244,1200000020851803,2023-07-24T12:49:37
PAYTM,INE982J01020,2023-07-24,NSE,EQ,EQ,buy,FALSE,4,805.25,45507897,1200000032489806,2023-07-24T15:25:08
PAYTM,INE982J01020,2023-07-25,NSE,EQ,EQ,buy,FALSE,1,782.6,44209107,1200000025177184,2023-07-25T13:30:17
L&TFH,INE498L01015,2023-07-25,BSE,EQ,A,buy,FALSE,25,126.85,4581700,1690271369571359289,2023-07-25T14:05:38
PRAJIND,INE074A01025,2023-07-25,NSE,EQ,EQ,buy,FALSE,2,418.05,44669577,1200000028255928,2023-07-25T14:06:04
PAYTM,INE982J01020,2023-07-25,NSE,EQ,EQ,buy,FALSE,5,791.85,45006421,1200000030318391,2023-07-25T14:28:44
ADANIPORTS,INE742F01042,2023-07-25,NSE,EQ,EQ,buy,FALSE,5,737,4320101,1000000029823889,2023-07-25T14:38:59
HDFCBANK,INE040A01034,2023-07-25,BSE,EQ,A,buy,FALSE,5,1697.45,6126600,1690272753268879812,2023-07-25T14:51:10
ADANIPORTS,INE742F01042,2023-07-25,NSE,EQ,EQ,buy,FALSE,5,745.9,4624288,1000000031270587,2023-07-25T14:52:44
RELIANCE,INE002A01018,2023-07-25,BSE,EQ,A,buy,FALSE,2,2492.45,9433400,1690271153066967102,2023-07-25T14:57:02
IOC,INE242A01010,2023-07-25,NSE,EQ,EQ,buy,FALSE,20,99,26015313,1100000033903435,2023-07-25T14:58:01
PVRINOX,INE191H01014,2023-07-26,NSE,EQ,EQ,sell,FALSE,2,1525,44841123,1200000029906041,2023-07-26T14:31:31
GMRINFRA,INE776C01039,2023-07-27,NSE,EQ,EQ,sell,FALSE,100,49,22232678,1100000012736289,2023-07-27T11:02:47
MCDOWELL-N,INE854D01024,2023-07-27,NSE,EQ,EQ,buy,FALSE,1,992.4,42394508,1200000014757313,2023-07-27T11:20:51
MADRASFERT,INE414A01015,2023-07-27,BSE,EQ,B,sell,FALSE,120,83,2902000,1690429500008282730,2023-07-27T12:53:15
PPLPHARMA,INE0DK501011,2023-07-27,NSE,EQ,EQ,buy,FALSE,10,108.1,44159538,1200000028184064,2023-07-27T13:48:15
HDFCAMC,INE127D01025,2023-07-28,BSE,EQ,A,buy,FALSE,3,2486.95,882900,1690515000012241363,2023-07-28T09:36:52
PAYTM,INE982J01020,2023-07-28,NSE,EQ,EQ,buy,FALSE,5,767.55,40734195,1200000004220841,2023-07-28T09:37:50
PPLPHARMA,INE0DK501011,2023-07-31,NSE,EQ,EQ,buy,FALSE,10,104.8,42018975,1200000010444241,2023-07-31T10:24:47
UNITDSPR,INE854D01024,2023-07-31,BSE,EQ,A,buy,FALSE,1,1012.7,58655400,1690779720097694951,2023-07-31T10:51:26
GMRINFRA,INE776C01039,2023-07-31,BSE,EQ,A,sell,FALSE,99,51.7,10495800,1690789299698768377,2023-07-31T15:27:29
IOC,INE242A01010,2023-08-01,BSE,EQ,A,buy,FALSE,10,94.5,4317000,1690866094569499985,2023-08-01T11:29:51
BAJAJFINSV,INE918I01026,2023-08-01,NSE,EQ,EQ,buy,FALSE,1,1575.75,2683363,1000000017890766,2023-08-01T12:22:28
L&TFH,INE498L01015,2023-08-01,NSE,EQ,EQ,buy,FALSE,10,132.55,43694579,1200000021368655,2023-08-01T12:35:02
DLF,INE271C01023,2023-08-01,NSE,EQ,EQ,buy,FALSE,3,500,26255872,1100000032571395,2023-08-01T14:49:48
HDFCAMC,INE127D01025,2023-08-02,NSE,EQ,EQ,buy,FALSE,2,2501.95,21717356,1100000008486025,2023-08-02T10:07:02
PRAJIND,INE074A01025,2023-08-02,NSE,EQ,EQ,buy,FALSE,10,430,41405652,1200000008044098,2023-08-02T10:07:46
BAJAJFINSV,INE918I01026,2023-08-02,BSE,EQ,A,buy,FALSE,1,1556.9,2208000,1690947000024874814,2023-08-02T10:08:07
IDFCFIRSTB,INE092T01019,2023-08-02,BSE,EQ,A,buy,FALSE,20,86.65,6727000,1690952973063947134,2023-08-02T12:28:45
IDFCFIRSTB,INE092T01019,2023-08-02,BSE,EQ,A,buy,FALSE,30,86.69,6739100,1690952973063947635,2023-08-02T12:29:19
L&TFH,INE498L01015,2023-08-03,BSE,EQ,A,buy,FALSE,15,128.75,743200,1691033400016240839,2023-08-03T09:23:55
ZOMATO,INE758T01015,2023-08-03,NSE,EQ,EQ,buy,FALSE,25,83.9,60760644,1300000003708526,2023-08-03T09:30:59
SBILIFE,INE123W01016,2023-08-04,NSE,EQ,EQ,buy,FALSE,1,1274,61118340,1300000005298493,2023-08-04T09:43:30
ADANIPORTS,INE742F01042,2023-08-04,BSE,EQ,A,sell,FALSE,6,769.5,1345600,1691119800107465277,2023-08-04T09:45:48
ADANIPORTS,INE742F01042,2023-08-04,BSE,EQ,A,sell,FALSE,1,769.6,1345200,1691119800107465277,2023-08-04T09:45:48
ADANIPORTS,INE742F01042,2023-08-04,BSE,EQ,A,sell,FALSE,8,769.55,1345400,1691119800107465277,2023-08-04T09:45:48
HDFCBANK,INE040A01034,2023-08-04,BSE,EQ,A,buy,FALSE,5,1633.2,1889000,1691119800123695293,2023-08-04T09:51:49
PRAJIND,INE074A01025,2023-08-04,BSE,EQ,A,buy,FALSE,10,433.6,42664100,1691123718388690863,2023-08-04T10:12:48
PAYTM,INE982J01020,2023-08-04,NSE,EQ,EQ,buy,FALSE,5,791.7,42192474,1200000013563723,2023-08-04T10:49:59
HDFCBANK,INE040A01034,2023-08-04,BSE,EQ,A,buy,FALSE,2,1648.8,4776700,1691131521593043884,2023-08-04T12:21:08
RENUKA,INE087H01022,2023-08-04,NSE,EQ,EQ,sell,FALSE,200,47.1,63643042,1300000019747497,2023-08-04T12:24:36
ADANIGREEN,INE364U01010,2023-08-04,BSE,EQ,A,buy,FALSE,1,1029.1,83985200,1691132179960103618,2023-08-04T12:29:59
ADANIGREEN,INE364U01010,2023-08-04,BSE,EQ,A,buy,FALSE,4,1029.4,83985400,1691132179960103618,2023-08-04T12:29:59
TATAMOTORS,INE155A01022,2023-08-07,NSE,EQ,EQ,buy,FALSE,1,610.85,65342528,1300000026735027,2023-08-07T13:59:51
TITAN,INE280A01028,2023-08-07,NSE,EQ,EQ,buy,FALSE,1,2900,65377968,1300000026640398,2023-08-07T14:02:17
PAYTM,INE982J01020,2023-08-08,BSE,EQ,A,buy,FALSE,5,834,71353000,1691472588046099495,2023-08-08T11:03:55
TATAMOTORS,INE155A01022,2023-08-08,BSE,EQ,A,buy,FALSE,1,607.9,6918900,1691469306383746280,2023-08-08T11:04:23
HDFCBANK,INE040A01034,2023-08-09,BSE,EQ,A,buy,FALSE,10,1643.5,683800,1691551800030142439,2023-08-09T09:35:27
TITAN,INE280A01028,2023-08-09,NSE,EQ,EQ,buy,FALSE,5,2933,60829326,1300000004043634,2023-08-09T09:35:40
TITAN,INE280A01028,2023-08-09,NSE,EQ,EQ,buy,FALSE,4,2933,60829325,1300000004043634,2023-08-09T09:35:40
TITAN,INE280A01028,2023-08-09,NSE,EQ,EQ,buy,FALSE,1,2933.1,60829327,1300000004043634,2023-08-09T09:35:40
TATAMOTORS,INE155A01022,2023-08-09,NSE,EQ,EQ,buy,FALSE,10,609.85,60836777,1300000004084579,2023-08-09T09:35:58
RELIANCE,INE002A01018,2023-08-09,NSE,EQ,EQ,buy,FALSE,10,2491.7,60859430,1300000004207447,2023-08-09T09:36:52
PLPHAR-RE-R,INE0DK520011,2023-08-09,BSE,EQ,R,sell,FALSE,7,16.75,155200,1691551800030002352,2023-08-09T09:39:53
HDFCBANK,INE040A01034,2023-08-09,NSE,EQ,EQ,buy,FALSE,5,1644.25,20980191,1100000004986894,2023-08-09T09:40:32
HDFCBANK,INE040A01034,2023-08-09,NSE,EQ,EQ,buy,FALSE,5,1644.3,20980192,1100000004986894,2023-08-09T09:40:32
YESBANK,INE528G01035,2023-08-09,BSE,EQ,A,buy,FALSE,100,16.83,1592400,1691551800027308414,2023-08-09T10:51:35
PRAJIND,INE074A01025,2023-08-14,NSE,EQ,EQ,buy,FALSE,10,462.85,41420151,1200000007340984,2023-08-14T09:49:26
ZEEL,INE256A01028,2023-08-14,NSE,EQ,EQ,buy,FALSE,1,273.25,61726901,1300000007781562,2023-08-14T09:55:05
PAYTM,INE982J01020,2023-08-14,NSE,EQ,EQ,buy,FALSE,5,849.45,41639564,1200000008622970,2023-08-14T09:58:07
ZOMATO,INE758T01015,2023-08-14,NSE,EQ,EQ,buy,FALSE,10,92.9,61809473,1300000008231201,2023-08-14T09:58:18
DLF,INE271C01023,2023-08-14,NSE,EQ,EQ,buy,FALSE,2,465.95,21522084,1100000007846455,2023-08-14T09:59:48
BAJAJFINSV,INE918I01026,2023-08-14,NSE,EQ,EQ,buy,FALSE,2,1475.4,1497648,1000000008596639,2023-08-14T09:59:56
SBIN,INE062A01020,2023-08-14,BSE,EQ,A,buy,FALSE,10,562.15,2388000,1691983800015526586,2023-08-14T10:00:37
PRAJIND,INE074A01025,2023-08-14,NSE,EQ,EQ,buy,FALSE,10,463,41706866,1200000009024144,2023-08-14T10:01:17
IOC,INE242A01010,2023-08-14,NSE,EQ,EQ,buy,FALSE,10,92.05,21616949,1100000008424198,2023-08-14T10:04:20
DLF,INE271C01023,2023-08-14,NSE,EQ,EQ,buy,FALSE,10,465.1,21622575,1100000008461722,2023-08-14T10:04:38
HDFCAMC,INE127D01025,2023-08-14,BSE,EQ,A,buy,FALSE,2,2490.3,1943000,1691983800005613450,2023-08-14T10:06:14
PRAJIND,INE074A01025,2023-08-16,NSE,EQ,EQ,buy,FALSE,10,463.5,43547379,1200000022508027,2023-08-16T13:03:24
BAJAJFINSV,INE918I01026,2023-08-16,BSE,EQ,A,buy,FALSE,1,1466.45,5259500,1692174332907189723,2023-08-16T14:13:15
ZEEL,INE256A01028,2023-08-16,BSE,EQ,A,buy,FALSE,9,275.95,6216000,1692178227088290531,2023-08-16T15:24:21
TATASTEEL,INE081A01020,2023-08-16,BSE,EQ,A,buy,FALSE,20,115.9,14675700,1692175421285796615,2023-08-16T15:26:18
TATASTEEL,INE081A01020,2023-08-16,BSE,EQ,A,buy,FALSE,5,115.9,14689000,1692175421285797016,2023-08-16T15:26:34
REDTAPE-BE,INE0LXT01019,2023-08-17,NSE,EQ,BE,sell,FALSE,50,440.6,61087103,1300000002605107,2023-08-17T09:45:54
PAYTM,INE982J01020,2023-08-17,BSE,EQ,A,buy,FALSE,5,870.55,37820400,1692246686231801239,2023-08-17T10:10:41
HDFCBANK,INE040A01034,2023-08-17,NSE,EQ,EQ,buy,FALSE,3,1595.2,25263758,1100000027527576,2023-08-17T14:28:42
HDFCBANK,INE040A01034,2023-08-18,NSE,EQ,EQ,buy,FALSE,10,1590.15,21524386,1100000008265191,2023-08-18T10:13:20
L&TFH,INE498L01015,2023-08-18,NSE,EQ,EQ,buy,FALSE,10,118.8,41550889,1200000008997571,2023-08-18T10:13:35
MCDOWELL-N,INE854D01024,2023-08-18,NSE,EQ,EQ,buy,FALSE,2,1001.5,41554258,1200000009019243,2023-08-18T10:13:47
PRAJIND,INE074A01025,2023-08-18,BSE,EQ,A,buy,FALSE,10,483.8,40362100,1692333598641379327,2023-08-18T10:14:13
ADANIGREEN,INE364U01010,2023-08-18,NSE,EQ,EQ,sell,FALSE,95,975,1521486,1000000006944374,2023-08-18T10:19:10
RELIANCE,INE002A01018,2023-08-18,NSE,EQ,EQ,buy,FALSE,5,2517.75,61793456,1300000009071436,2023-08-18T10:20:44
RELIANCE,INE002A01018,2023-08-18,NSE,EQ,EQ,buy,FALSE,5,2517.6,61793455,1300000009071436,2023-08-18T10:20:44
ZEEL,INE256A01028,2023-08-18,BSE,EQ,A,buy,FALSE,10,275,2733300,1692335021091365184,2023-08-18T11:22:31
ONGC,INE213A01029,2023-08-18,NSE,EQ,EQ,sell,FALSE,40,175.65,43313602,1200000020383344,2023-08-18T12:31:05
ZOMATO,INE758T01015,2023-08-18,NSE,EQ,EQ,buy,FALSE,15,90,63634323,1300000018731377,2023-08-18T12:31:46
PRAJIND,INE074A01025,2023-08-18,BSE,EQ,A,buy,FALSE,10,476.85,108337700,1692346504179435648,2023-08-18T13:55:25
BAJAJFINSV,INE918I01026,2023-08-18,BSE,EQ,A,buy,FALSE,1,1461.85,9357300,1692349667618518010,2023-08-18T15:15:05
ZEEL,INE256A01028,2023-08-21,NSE,EQ,EQ,buy,FALSE,10,270.3,62839124,1300000016014867,2023-08-21T11:49:41
PAYTM,INE982J01020,2023-08-21,NSE,EQ,EQ,buy,FALSE,10,842.4,43142831,1200000019849393,2023-08-21T12:17:13
AMBUJACEM,INE079A01024,2023-08-21,BSE,EQ,A,sell,FALSE,10,464.5,4101400,1692603850446328685,2023-08-21T14:43:57
YESBANK,INE528G01035,2023-08-22,NSE,EQ,EQ,buy,FALSE,100,16.95,61979578,1300000009800799,2023-08-22T10:28:21
HDFCBANK,INE040A01034,2023-08-22,NSE,EQ,EQ,buy,FALSE,10,1589.3,23080604,1100000016142291,2023-08-22T12:02:53
PRAJIND,INE074A01025,2023-08-23,BSE,EQ,A,buy,FALSE,5,489.8,36301600,1692764494526486837,2023-08-23T09:58:01
BAJAJFINSV,INE918I01026,2023-08-23,NSE,EQ,EQ,buy,FALSE,2,1462.2,1225394,1000000006571380,2023-08-23T09:58:59
PRAJIND,INE074A01025,2023-08-23,BSE,EQ,A,buy,FALSE,5,492.2,39218000,1692765049480028497,2023-08-23T10:03:16
ADANIPOWER,INE814H01011,2023-08-23,BSE,EQ,A,sell,FALSE,100,324.5,152528100,1692783951433567595,2023-08-23T15:27:08
ZEEL,INE256A01028,2023-08-24,BSE,EQ,A,buy,FALSE,10,276.7,1332500,1692847800030721185,2023-08-24T10:08:28
HDFCAMC,INE127D01025,2023-08-24,BSE,EQ,A,buy,FALSE,3,2535,2074300,1692847800029700425,2023-08-24T10:08:59
GMRINFRA,INE776C01039,2023-08-24,BSE,EQ,A,buy,FALSE,9,64.47,4146600,1692852232849761360,2023-08-24T11:15:39
PPLPHARMA,INE0DK501011,2023-08-24,NSE,EQ,EQ,sell,FALSE,2,101.5,42936039,1200000017887404,2023-08-24T11:50:12
PPLPHARMA,INE0DK501011,2023-08-24,NSE,EQ,EQ,sell,FALSE,9,101.5,42936038,1200000017887404,2023-08-24T11:50:12
PPLPHARMA,INE0DK501011,2023-08-24,NSE,EQ,EQ,sell,FALSE,49,101.5,42936041,1200000017887404,2023-08-24T11:50:12
PPLPHARMA,INE0DK501011,2023-08-24,NSE,EQ,EQ,sell,FALSE,10,101.5,42936040,1200000017887404,2023-08-24T11:50:12
ZOMATO,INE758T01015,2023-08-24,NSE,EQ,EQ,buy,FALSE,50,93.8,63275173,1300000016271066,2023-08-24T11:50:40
