,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Client ID,YYY528,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Tradebook for Equity from 2025-04-01 to 2025-06-24,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
ENGINERSIN,INE510A01028,2025-06-05,NSE,EQ,EQ,sell,FALSE,65,238.3,202496998,1100000018130780,2025-06-05T10:06:43
SAIL,INE114A01011,2025-06-05,NSE,EQ,EQ,sell,FALSE,150,133.3,605653666,1300000042934235,2025-06-05T12:43:47
ENGINERSIN,INE510A01028,2025-06-06,BSE,EQ,A,sell,FALSE,20,231.65,285200,1749180600020114789,2025-06-06T09:16:46
IDFCFIRSTB,INE092T01019,2025-06-06,BSE,EQ,A,sell,FALSE,275,71.21,9429300,1749189993016688192,2025-06-06T12:09:18
HDFCBANK,INE040A01034,2025-06-09,NSE,EQ,EQ,sell,FALSE,10,1979.8,205277706,1100000039377344,2025-06-09T11:44:34
AXISBANK,INE238A01034,2025-06-09,NSE,EQ,EQ,sell,FALSE,10,1219.5,4130491,1000000033732030,2025-06-09T11:45:38
IDFCFIRSTB,INE092T01019,2025-06-10,NSE,EQ,EQ,sell,FALSE,77,71.56,208592946,1100000065797919,2025-06-10T14:56:49
IDFCFIRSTB,INE092T01019,2025-06-10,NSE,EQ,EQ,sell,FALSE,73,71.56,208592292,1100000065797919,2025-06-10T14:56:49
IDFCFIRSTB,INE092T01019,2025-06-10,NSE,EQ,EQ,sell,FALSE,50,71.56,208592710,1100000065797919,2025-06-10T14:56:49
IDFCFIRSTB,INE092T01019,2025-06-11,NSE,EQ,EQ,buy,FALSE,10,71.43,203644331,1100000028056015,2025-06-11T10:55:41
RELIANCE,INE002A01018,2025-06-12,NSE,EQ,EQ,buy,FALSE,1,1443.2,607301708,1300000058393602,2025-06-12T13:38:57
INFY,INE009A01021,2025-06-12,NSE,EQ,EQ,buy,FALSE,1,1615.1,206674132,1100000056374112,2025-06-12T13:39:04
IEX,INE022Q01020,2025-06-13,BSE,EQ,A,buy,FALSE,10,187.2,2625500,1749787239443424782,2025-06-13T09:39:39
LICI,INE0J1Y01017,2025-06-13,NSE,EQ,EQ,buy,FALSE,1,936.2,406820244,1200000076549448,2025-06-13T15:01:20
RELIANCE,INE002A01018,2025-06-18,BSE,EQ,A,buy,FALSE,1,1430.55,307073800,1750239812643016457,2025-06-18T15:21:24
INFY,INE009A01021,2025-06-18,BSE,EQ,A,buy,FALSE,1,1633.5,309791100,1750237389100599876,2025-06-18T15:21:36
DREAMFOLKS,INE0JS101016,2025-06-19,BSE,EQ,B,sell,FALSE,150,237,316402200,1750326655994085094,2025-06-19T15:26:31
INFY,INE009A01021,2025-06-23,NSE,EQ,EQ,buy,FALSE,1,1584.6,208420771,1100000080195914,2025-06-23T15:29:10
LICI,INE0J1Y01017,2025-06-23,NSE,EQ,EQ,buy,FALSE,1,939.55,407190583,1200000079655426,2025-06-23T15:29:19
