,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Client ID,YYY528,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Tradebook for Equity from 2024-04-01 to 2025-03-31,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
SWIGGY,INE00H001014,2025-02-11,BSE,EQ,B,buy,FALSE,10,344,9817000,1739256548751234054,2025-02-11T12:35:39
PRAJIND,INE074A01025,2025-02-11,BSE,EQ,A,buy,FALSE,5,573.3,9074700,1739254890653819058,2025-02-11T12:35:56
LLOYDSENGG,INE093R01011,2025-02-11,BSE,EQ,A,buy,FALSE,50,70.11,8303900,1739257233568105786,2025-02-11T12:36:12
DREAMFOLKS,INE0JS101016,2025-02-12,BSE,EQ,B,buy,FALSE,10,284.95,46291400,1739342204892487310,2025-02-12T12:12:51
DREAMFOLKS,INE0JS101016,2025-02-13,BSE,EQ,B,buy,FALSE,17,278.95,53796600,1739439482469701646,2025-02-13T15:16:35
DREAMFOLKS,INE0JS101016,2025-02-13,BSE,EQ,B,buy,FALSE,8,279,53796800,1739439482469701646,2025-02-13T15:16:35
SWIGGY,INE00H001014,2025-02-14,BSE,EQ,B,buy,FALSE,10,348.55,2248000,1739503800045796879,2025-02-14T09:31:53
PVRINOX,INE191H01014,2025-02-14,BSE,EQ,A,buy,FALSE,5,1046.95,1583700,1739503800051870117,2025-02-14T09:32:29
COCHINSHIP,INE704P01025,2025-02-19,BSE,EQ,A,sell,FALSE,1,1261,1992200,1739935800000586320,2025-02-19T09:24:32
DREAMFOLKS,INE0JS101016,2025-02-19,BSE,EQ,B,buy,FALSE,20,274.1,62115100,1739954698274224423,2025-02-19T14:17:35
MIRZAINT,INE771A01026,2025-03-03,BSE,EQ,B,sell,FALSE,60,28.7,22819100,1740977136003044079,2025-03-03T10:22:20
MIRZAINT,INE771A01026,2025-03-03,BSE,EQ,B,sell,FALSE,14,28.66,22819300,1740977136003044079,2025-03-03T10:22:20
TATASTEEL,INE081A01020,2025-03-18,NSE,EQ,EQ,sell,FALSE,110,153.58,602963987,1300000020735917,2025-03-18T10:54:38
TATACONSUM,INE192A01025,2025-03-18,NSE,EQ,EQ,sell,FALSE,10,944.9,602972313,1300000020786435,2025-03-18T10:54:59
DREAMFOLKS,INE0JS101016,2025-03-20,BSE,EQ,B,buy,FALSE,12,235.25,14645200,1742461773595261860,2025-03-20T15:00:52
DREAMFOLKS,INE0JS101016,2025-03-20,BSE,EQ,B,buy,FALSE,13,235.3,14645400,1742461773595261860,2025-03-20T15:00:52
SWIGGY,INE00H001014,2025-03-20,BSE,EQ,B,buy,FALSE,10,352.3,9520200,1742462772179128657,2025-03-20T15:03:17
LLOYDSENGG,INE093R01011,2025-03-21,BSE,EQ,A,buy,FALSE,72,60.56,2262500,1742529576717318963,2025-03-21T09:36:08
LLOYDSENGG,INE093R01011,2025-03-21,BSE,EQ,A,buy,FALSE,28,60.55,2262200,1742529576717318963,2025-03-21T09:36:08
NIFTYBEES,INF204KB14I2,2025-03-21,NSE,EQ,EQ,sell,FALSE,250,261.25,412969480,1200000084555290,2025-03-21T15:29:00
PRAJIND,INE074A01025,2025-03-24,NSE,EQ,EQ,buy,FALSE,5,579.4,404491494,1200000032133565,2025-03-24T11:10:44
NTPC,INE733E01010,2025-03-24,NSE,EQ,EQ,sell,FALSE,60,367.3,409233132,1200000032653975,2025-03-24T14:36:52
DREAMFOLKS,INE0JS101016,2025-03-24,BSE,EQ,B,buy,FALSE,5,231.05,14008400,1742807436330963261,2025-03-24T15:25:57
SWIGGY,INE00H001014,2025-03-25,BSE,EQ,B,buy,FALSE,10,339.35,14211600,1742891119512716429,2025-03-25T14:56:46
SWIGGY,INE00H001014,2025-03-26,BSE,EQ,B,buy,FALSE,10,325.4,9667100,1742975469474582807,2025-03-26T14:32:03
